,user_id,username,user_city,user_state,reviewed_hotel
4020,U004021,Mcmorrison,Portland,Oregon,['H000236']
4021,U004022,wap120,Fresno,California,['H000236']
4022,U004023,Dancing_Boy,Los Angeles,California,['H000236']
4023,U004024,MontereyPokerP,Monterey,California,['H000236']
4024,U004025,heatherjoyh,San Diego,California,['H000236']
4025,U004026,kelly123456,Ho Chi Minh City,Vietnam,['H000236']
4026,U004027,SuzanneR R,San Ramon,California,['H000236']
4027,U004028,Legend3461,Menasha,Wisconsin,['H000236']
4028,U004029,CPA52,Brisbane,Australia,['H000236']
4029,U004030,Derspenc,Phoenix,Arizona,['H000236']
4030,U004031,GuyGeerts,Leuven,Belgium,['H000236']
4031,U004032,Des1Edmonton_Alberta,Edmonton,Alberta,['H000236']
4032,U004033,AntonWidodo,Singapore,Singapore,['H000236']
4033,U004034,lissethg103,Downey,California,['H000236']
4034,U004035,JKA2011,Regina,Canada,['H000236']
4035,U004036,aird220,Perth,Australia,['H000236']
4036,U004037,Dee T,Mesa,Arizona,['H000236']
4037,U004038,shelly203,Phoenix,Arizona,['H000236']
4038,U004039,federicosI9100SK,Mexico City,Mexico,['H000236']
4039,U004040,AZHarrisFamily,Phoenix,Arizona,['H000236']
4040,U004041,805shiner,Houston,Texas,['H000236']
4041,U004042,Liz H,Hong Kong,China,['H000236']
4042,U004043,eljay78,Adelaide,Australia,['H000236']
4043,U004044,Autumn A,Diamond Springs,California,['H000236']
4044,U004045,maryellen0718,Ellenton,Florida,['H000236']
4045,U004046,KJW_Aust,Brisbane,Australia,['H000236']
4046,U004047,MexicotoNYC,New York City,NewYork,['H000236']
4047,U004048,dsngharari,Vienna,Austria,['H000236']
4048,U004049,michaeeeeeel,Irvine,California,['H000236']
4049,U004050,268chelsea,London,UnitedKingdom,['H000236']
4050,U004051,triptriplang13,Los Angeles,California,['H000236']
4051,U004052,brianawaller,Philadelphia,Pennsylvania,['H000236']
4052,U004053,Beth B,Phoenix,Arizona,['H000236']
4053,U004054,Inspiration14579,KingstonuponHull,UnitedKingdom,['H000236']
4054,U004055,77tr1pper,Atlanta,Georgia,['H000236']
4055,U004056,maxvdo,San Diego,California,['H000236']
4056,U004057,Juanws,Sacramento,California,['H000236']
4057,U004058,cherry830,Tokyo,Japan,['H000236']
4058,U004059,D856URdang,Santa Cruz,California,['H000236']
4059,U004060,316valp,Naples,Florida,['H000236']
4060,U004061,lightning79,Seattle,Washington,['H000236']
4061,U004062,hamdulellah,New York City,NewYork,['H000236']
4062,U004063,Adventurer809538,Kyotoshi,Kyoto,['H000236']
4063,U004064,Carmel U,Boulder,Colorado,['H000236']
4064,U004065,Mike S,Seattle,Washington,"['H000236', 'H000884']"
4065,U004066,TXRoadWarrior,Princeton,NewJersey,['H000236']
4066,U004067,sallylou01,London,UnitedKingdom,['H000236']
4067,U004068,Malia J,Bothell,Washington,['H000236']
4068,U004069,mid-century2016,New Orleans,LA,['H000741']
4069,U004070,MarieInSouthernAZ,Tucson,Arizona,['H000182']
4070,U004071,kukla78,Dillon,Colorado,['H000182']
4071,U004072,tansvanessa,Los Angeles,California,['H000182']
4072,U004073,melissabrowne,Melbourne,Australia,['H000182']
4073,U004074,GarethIH,Melbourne,Australia,['H000182']
4074,U004075,normankentp,Silver Spring,UnitedStates,['H000182']
4075,U004076,206anyar,San Francisco,California,['H000182']
4076,U004077,LairdALile,Naples,Florida,['H000182']
4077,U004078,6ixSav,toronto,canada,['H000182']
4078,U004079,Nathan T,Christchurch,NewZealand,['H000182']
4079,U004080,dailulu,Portland,Oregon,['H000182']
4080,U004081,RosaMaria888,Sydney,Australia,['H000182']
4081,U004082,StephAsa,San Jose,California,['H000182']
4082,U004083,Skieyer,Los Angeles,California,['H000182']
4083,U004084,celinam774,Canberra,Australia,['H000182']
4084,U004085,vglagafuaina,Pago Pago,AmericanSamoa,['H000182']
4085,U004086,ddubne,Hartford,Connecticut,['H000182']
4086,U004087,karenst0ne,Bristol,UnitedKingdom,['H000182']
4087,U004088,Ros W,Sydney,Australia,['H000182']
4088,U004089,tyronel176,San Francisco,UnitedStates,['H000182']
4089,U004090,Robyn G,Vancouver,Canada,"['H000182', 'H000781']"
4090,U004091,MarcyMaui,Lahaina,Hawaii,['H000182']
4091,U004092,Brian C,Santa Clara,California,"['H000182', 'H001140']"
4092,U004093,jam0nes,Mesa,Arizona,['H000950']
4093,U004094,740francesh,Macclesfield,UnitedKingdom,['H000950']
4094,U004095,Alex B,Brisbane,Australia,['H000950']
4095,U004096,David3135,Dallas,Texas,['H000950']
4096,U004097,Annette J,Colorado,UnitedStates,['H000950']
4097,U004098,Walter S,Littleton,Colorado,['H000950']
4098,U004099,KKS62298,Omaha,Nebraska,['H000950']
4099,U004100,kmccarten,Palm Beach Gardens,Florida,['H000950']
4100,U004101,greenbeanjean26,Saugatuck,Michigan,['H000950']
4101,U004102,Lise J,Toronto,Canada,['H000950']
4102,U004103,K C,Milwaukee,Wisconsin,['H000950']
4103,U004104,Kim C,Brookfield,Wisconsin,['H000950']
4104,U004105,hegelstrasse,Stuttgart,Germany,['H000950']
4105,U004106,RMamakos,Plymouth,Massachusetts,['H000950']
4106,U004107,tonyl552,Rockledge,Florida,['H000950']
4107,U004108,Esquiresmith,Evansville,Indiana,['H000950']
4108,U004109,april g,New York City,NewYork,['H000950']
4109,U004110,Steinar2013,Moss,Norway,['H000950']
4110,U004111,herb v,West Amwell,NewJersey,['H000950']
4111,U004112,TheHashrocket,Salt Lake City,Utah,['H000950']
4112,U004113,Edie M,Gaithersburg,Maryland,['H000950']
4113,U004114,Graeme S,Woodbridge,UnitedKingdom,['H000950']
4114,U004115,stefaniach67,Canelli,Italy,['H000950']
4115,U004116,uhkane,Los Angeles,California,['H000950']
4116,U004117,deewill47,Canberra,Australia,['H000950']
4117,U004118,giliath,Aberdeen,UnitedKingdom,['H000950']
4118,U004119,GeorgeRibarovski,Sydney,Australia,['H000950']
4119,U004120,markru,Calgary,Canada,['H000950']
4120,U004121,isabelledV4289FJ,Kuujjuaq,Canada,['H000950']
4121,U004122,Davek2000000,London,UnitedKingdom,['H000950']
4122,U004123,tlwhawaii,Honolulu,HI,['H001158']
4123,U004124,Keith G,Austin,Texas,['H001294']
4124,U004125,T O,Girdwood,Alaska,['H001294']
4125,U004126,CKSOCAL,San Francisco,California,['H001294']
4126,U004127,jolive0021,Kobe,Japan,['H001294']
4127,U004128,phillytom_10,st george,Utah,['H001294']
4128,U004129,Cibeiss2495,Smithtown,NewYork,['H001294']
4129,U004130,Erock33626,Tampa,Florida,['H001294']
4130,U004131,Tamara A,Bellingham,Washington,"['H001294', 'H000648']"
4131,U004132,KathyMarie52,Buffalo,NewYork,['H001294']
4132,U004133,Contesac,Cinnaminson,NewJersey,['H000635']
4133,U004134,AAAMZ,Myerstown,Pennsylvania,['H000635']
4134,U004135,susan k,Belchertown,Massachusetts,['H000635']
4135,U004136,X2744KQjoanb,Philadelphia,Pennsylvania,['H000635']
4136,U004137,Jennifer Sekul H,Jackson,Mississippi,['H000635']
4137,U004138,jim1231,Statesville,NorthCarolina,['H000225']
4138,U004139,B C,Ann Arbor,MI,"['H000225', 'H000471']"
4139,U004140,Bill R,Lombard,IL,['H000225']
4140,U004141,gondekp,Gurnee,IL,['H000660']
4141,U004142,Mark F,Mount Prospect,IL,['H000660']
4142,U004143,Firefighter17,Poinciana,FL,['H000660']
4143,U004144,367allisons,Hamilton,NJ,['H000660']
4144,U004145,Dick B,Myrtle Beach,SC,['H000660']
4145,U004146,JoshCEO88,Los Angeles,CA,['H000969']
4146,U004147,Brigit K,Dixon,CA,['H000969']
4147,U004148,Sherry L,Modesto,CA,['H000969']
4148,U004149,MLB1232014,Redwood City,CA,['H000969']
4149,U004150,joseaC3710OW,Riverside,CA,['H000969']
4150,U004151,I6496RXjackiew,South San Francisco,CA,['H000969']
4151,U004152,U6504JMmeganm,Campbell,CA,['H000969']
4152,U004153,Kimberly M,Sparks,NV,['H000969']
4153,U004154,andrewpE6733TS,Santa Rosa,CA,['H000969']
4154,U004155,Sharon B,Tempe,AZ,['H000969']
4155,U004156,CrflTvlr,San Francisco,CA,['H000969']
4156,U004157,gaelforce2016,Sacramento,CA,['H000969']
4157,U004158,SolutionsBabe,Monterey,CA,['H000969']
4158,U004159,mariatQ9017DK,Elk Grove,CA,['H000969']
4159,U004160,PJCO2000,Tiburon,CA,['H000969']
4160,U004161,G1455JOstephenm,Bishop,CA,"['H000969', 'H001118']"
4161,U004162,SCWDMIA,West Des Moines,IA,['H000390']
4162,U004163,textal,Chicago,IL,['H000390']
4163,U004164,Katie S,Knoxville,TN,"['H000390', 'H000338']"
4164,U004165,ROOSTERP,Minnetonka,MN,['H000390']
4165,U004166,Jill0404,Eau Claire,WI,['H000390']
4166,U004167,Erv64,Toledo,OH,['H000716']
4167,U004168,P1759XWraymondc,Morton,Illinois,['H000716']
4168,U004169,lwestrada,El Paso,Texas,['H000136']
4169,U004170,Nick S,Houston,TX,['H000567']
4170,U004171,roadmap2,Harrison,AR,['H000567']
4171,U004172,Bill C C,Kingston,NY,['H000607']
4172,U004173,Connie J,Minneapolis,MN,['H000607']
4173,U004174,Stephanie J,Putnam,CT,['H000199']
4174,U004175,pupdyk48,Springfield,OH,['H000199']
4175,U004176,871dontusemyname,Austin,MN,['H000607']
4176,U004177,kuuru,Staten Island,NY,['H000365']
4177,U004178,REZ1059,Saint Louis,Missouri,['H000365']
4178,U004179,pachamama57,Spokane,WA,['H000211']
4179,U004180,Ken H,Anderson,SC,['H000813']
4180,U004181,rescuerox,Geneva,IL,['H000813']
4181,U004182,alertfive08731,Forked River,NJ,['H000935']
4182,U004183,Jamiesherwood4,Palmyra,PA,['H000935']
4183,U004184,Aurick C,Nashville,TN,['H001285']
4184,U004185,Debbie M,Las Vegas,NV,"['H001285', 'H000748']"
4185,U004186,Jim B,Stockton,CA,"['H000974', 'H000509']"
4186,U004187,Lisa H,Fort Lauderdale,FL,"['H000974', 'H000546', 'H000599', 'H000842']"
4187,U004188,jmotley123,Saint Louis,MO,['H000974']
4188,U004189,hallercf,Saint Louis,MO,['H000974']
4189,U004190,Kevin F,Omaha,NE,['H000974']
4190,U004191,cliffsiler,Euless,Texas,['H001297']
4191,U004192,kathleen s,Fort Lauderdale,FL,['H000029']
4192,U004193,MichLeeCrad,Colorado Springs,CO,['H000029']
4193,U004194,beetlesgrandpa,Memphis,TN,['H000029']
4194,U004195,Patty B,Gresham,OR,['H000029']
4195,U004196,Mar1046,Las Vegas,NV,['H000747']
4196,U004197,Ric S,Cleveland,OH,['H001277']
4197,U004198,catc830,Redmond,WA,['H001307']
4198,U004199,robertlY7646PX,Hollister,CA,['H001307']
4199,U004200,Reggie N,Lewis Center,OH,['H001307']
4200,U004201,Carmela J,Tampa,FL,['H000305']
4201,U004202,judybug2015,Murphys,CA,['H000305']
4202,U004203,familymom2014,Oakdale,CA,['H000305']
4203,U004204,Monica C,Custer,WA,['H000582']
4204,U004205,Josephine C,Henderson,Nevada,['H000157']
4205,U004206,Christopher M,Hoschton,GA,['H000369']
4206,U004207,tinkerbsb,Mount Juliet,TN,['H000369']
4207,U004208,kevbop2,Eldersburg,MD,['H000369']
4208,U004209,jacquic354,San Diego,UnitedStates,['H001061']
4209,U004210,hotelpalermo,Los Angeles,California,['H000513']
4210,U004211,Pamela B,Denver,CO,['H000902']
4211,U004212,Janeira H,Frederick,MD,['H000247']
4212,U004213,phillysilver,New York City,NY,['H000247']
4213,U004214,Chris F,Fayetteville,WV,['H000247']
4214,U004215,jamie_b01,Charleston,SC,['H000247']
4215,U004216,AKo75,Los Angeles,CA,['H000247']
4216,U004217,maraj414,Christiansburg,VA,['H000247']
4217,U004218,adtaylor10,Charleston,WV,['H000247']
4218,U004219,AskAVL,Asheville,NC,['H000247']
4219,U004220,RenPix,Pinehurst,NC,['H000247']
4220,U004221,Always_On_Vacay2014,Baltimore,MD,['H000247']
4221,U004222,Rutman,Rapid City,SD,['H000247']
4222,U004223,Shanna W,Burnsville,NC,['H000247']
4223,U004224,N1706HKdennisb,Charleston,SC,['H000247']
4224,U004225,flaminamy2015,Mooresville,NC,['H000247']
4225,U004226,triplejaymom,Oklahoma City,OK,['H000552']
4226,U004227,Yvonne M,Newcastle,OK,['H000552']
4227,U004228,Lynne H,Madison,CT,['H000257']
4228,U004229,Norm A,Tolland,CT,['H000257']
4229,U004230,Cara R,Circleville,OH,['H000265']
4230,U004231,201wendyr,Mercer,WI,['H000265']
4231,U004232,472yasminy,Canton,MI,['H000077']
4232,U004233,427lynnt,Elyria,OH,['H000077']
4233,U004234,FoodieforShore,Margate City,NJ,['H000077']
4234,U004235,Kerry S,Kalamazoo,MI,['H000077']
4235,U004236,NorthMIMom,Traverse City,MI,['H000077']
4236,U004237,MargaretN4,Saint Louis,MO,['H001192']
4237,U004238,Craig M,Lester Prairie,MN,['H001192']
4238,U004239,Eric W,Hampton,IA,"['H001192', 'H000251']"
4239,U004240,ddaluga,Milwaukee,WI,['H001192']
4240,U004241,jeremybbarnes,Lake Forest,CA,['H000803']
4241,U004242,Caitlin K,Fort Myers,FL,['H000803']
4242,U004243,943cassandrab,Atlanta,GA,['H000803']
4243,U004244,Markus F,Charlotte,NC,['H000803']
4244,U004245,Lovegoldens4,Madison,WI,['H000813']
4245,U004246,Ann A,Tampa,FL,['H000813']
4246,U004247,Mudovich,Phillips,WI,['H000512']
4247,U004248,tututravel2017,San Francisco,California,['H000083']
4248,U004249,ohnobonobo,New York City,NY,['H000416']
4249,U004250,Mercedes R,Austin,TX,['H001072']
4250,U004251,maka555,San Antonio,TX,['H001072']
4251,U004252,Jennifer A,San Marcos,TX,['H001072']
4252,U004253,debbierobb109,Aberdeen,UnitedKingdom,['H000547']
4253,U004254,Tinkerbell31Scotland,Perth,Australia,['H000547']
4254,U004255,suzie46,Chesterfield,UnitedKingdom,['H000547']
4255,U004256,adagarcia,Orlando,Florida,['H000547']
4256,U004257,Manon O,Anglesey,UnitedKingdom,['H000547']
4257,U004258,dariohb,Buenos Aires,Argentina,['H000547']
4258,U004259,senor_sombrero,Craigavon,UnitedKingdom,['H000547']
4259,U004260,Laura K,York,Pennsylvania,['H000547']
4260,U004261,DaddyWhalen,Camillus,NewYork,['H000547']
4261,U004262,Hacan F,Columbia,SouthCarolina,['H000547']
4262,U004263,achampken,Telford,UnitedKingdom,['H000547']
4263,U004264,traveltogetherUk,Wakefield,UnitedKingdom,['H000547']
4264,U004265,Susie25524,Hamburg,Germany,['H000547']
4265,U004266,ali5454,Karachi,Pakistan,['H000547']
4266,U004267,KrystalynnBrynn,Lehigh Acres,Florida,['H000547']
4267,U004268,Whalen2390,Syracuse,NewYork,['H000547']
4268,U004269,Sesed,Dublin,Ireland,['H000547']
4269,U004270,Krissy1320,Windsor,Canada,['H000547']
4270,U004271,m_woodford30,Bournemouth,UnitedKingdom,['H000547']
4271,U004272,nicola l,London,UnitedKingdom,['H000547']
4272,U004273,AMRamos,San Juan,PuertoRico,['H000547']
4273,U004274,MelvinandTabith... L,Beltsville,Maryland,['H000547']
4274,U004275,Shabana0000007,Toronto,Canada,['H000547']
4275,U004276,Rovy L,Willemstad,Curacao,['H000547']
4276,U004277,LeeD157,Borehamwood,UnitedKingdom,['H000547']
4277,U004278,Abi E,Banbury,UnitedKingdom,['H000547']
4278,U004279,Robboarsenal,London,England,['H000547']
4279,U004280,Heather N,Tallahassee,FL,"['H001086', 'H000531']"
4280,U004281,564shay564,Seattle,WA,['H000161']
4281,U004282,Jennifer J,Broomfield,CO,['H000161']
4282,U004283,Kathy P,Anchorage,AK,['H000452']
4283,U004284,Felicia M,Lincoln City,OR,['H000452']
4284,U004285,Rikter,Media,PA,['H000452']
4285,U004286,lynnebernie,Aztec,NM,['H000452']
4286,U004287,Erik B,Rathdrum,ID,['H000452']
4287,U004288,MAUREEN H,Lakebay,WA,['H000452']
4288,U004289,Margaret M,Tigard,OR,['H000452']
4289,U004290,Djini3,Mount Shasta,CA,['H000452']
4290,U004291,LUKE J,Portland,ME,['H000452']
4291,U004292,tlknndy,Lafayette,OR,['H000452']
4292,U004293,GuyWagon,Salem,OR,['H000452']
4293,U004294,SharkCinTN,Johnson City,Tennessee,['H000484']
4294,U004295,MikeRSM,Valdosta,GA,['H001037']
4295,U004296,sjenn123,Denver,CO,['H001037']
4296,U004297,Barbara N,Decorah,IA,"['H000143', 'H000504']"
4297,U004298,Rob A,Fort Lauderdale,FL,['H000285']
4298,U004299,Nina M,Dallas,GA,"['H000285', 'H000440', 'H000244']"
4299,U004300,larsl211,St. Petersburg,FL,['H000285']
4300,U004301,474edm,Greenwood,NS,['H000285']
4301,U004302,yenner2016,Clermont,FL,['H000285']
4302,U004303,Skeets37,Millis,MA,['H000285']
4303,U004304,Jeanette F,Sour Lake,TX,['H000285']
4304,U004305,SPaulEOF,Orange Park,FL,['H000285']
4305,U004306,gtaylor05,Panama City Beach,FL,['H000285']
4306,U004307,erickr457,Buffalo,NY,['H000790']
4307,U004308,Melissa B,London,UnitedKingdom,['H000998']
4308,U004309,Rick_Santx,Cadiz,Spain,['H000998']
4309,U004310,Crystal B,San Diego,California,['H000998']
4310,U004311,Peter B,Helsingborg,Sweden,"['H000998', 'H000403']"
4311,U004312,Amanda J,Chicago,Illinois,['H000998']
4312,U004313,Glend888,Karlovy Vary,CzechRepublic,['H000998']
4313,U004314,joannepenny2004,Kingston,Canada,['H000998']
4314,U004315,MarcF126,Montreal,Quebec,['H000998']
4315,U004316,teasippinglou,North Pole,Alaska,['H000998']
4316,U004317,zandydavo,Elgin,UnitedKingdom,['H000998']
4317,U004318,TtMex,Barra de Navidad,Mexico,['H000998']
4318,U004319,rainsoaked,Portland,Oregon,['H000998']
4319,U004320,k374,Los Angeles,California,['H000998']
4320,U004321,DavidMichaelangelo,Toronto,Canada,['H000998']
4321,U004322,Camden426,Raleigh,NC,['H000665']
4322,U004323,Neeraj523,Navi Mumbai,Maharashtra,['H000665']
4323,U004324,mmf40,Texarkana,TX,['H000665']
4324,U004325,Thomas S,New York,UnitedStates,['H000320']
4325,U004326,rolyroe,Chester,UnitedKingdom,['H000320']
4326,U004327,GlamJM13,Chicago,Illinois,['H000320']
4327,U004328,GABINO M,Mexico City,Mexico,['H000320']
4328,U004329,Juin C,Saint Paul,Minnesota,['H000320']
4329,U004330,Eyal B,Boca Raton,UnitedStates,['H000320']
4330,U004331,WYphotographer,Moran,Wyoming,['H000320']
4331,U004332,devin m,Miami,Florida,['H000320']
4332,U004333,TaupoRaerae,Taupo,NewZealand,['H000320']
4333,U004334,cmr62085,Orlando,Florida,['H000320']
4334,U004335,Lindy031,Smithville,Tennessee,['H000320']
4335,U004336,HockeyGiraffe,Los Angeles,California,['H000320']
4336,U004337,Jer620,Greenville,SouthCarolina,['H000320']
4337,U004338,cathyd,Jekyll Island,Georgia,['H000320']
4338,U004339,Lawrence P,Houston,UnitedStates,['H000320']
4339,U004340,Sheila D,Garner,NorthCarolina,['H000320']
4340,U004341,Harvey C,Clover,SouthCarolina,['H000320']
4341,U004342,Deborah T,Tarpon Springs,UnitedStates,['H000320']
4342,U004343,Victoria S,Montgomery,UnitedStates,['H000320']
4343,U004344,Howard M,kingston,Jamaica,['H000320']
4344,U004345,andreaeR1449SX,Columbus,Georgia,['H000320']
4345,U004346,jstephens41,Fortson,Georgia,['H000320']
4346,U004347,Daniel B,Huntsville,Alabama,['H000320']
4347,U004348,Robert H,Dandenong,Australia,['H000320']
4348,U004349,eforce347,Brooklyn,NewYork,['H000320']
4349,U004350,michaelphilliber,Oklahoma City,Oklahoma,['H000320']
4350,U004351,Grumpy_Dutch,Denver,CO,['H000050']
4351,U004352,Sherryabal,Parker Dam,California,['H000050']
4352,U004353,edwardj638,Rome,NY,['H000613']
4353,U004354,Jolie C,Fairfax,VA,['H000613']
4354,U004355,James N,Vashon,WA,['H000214']
4355,U004356,Maurie C,The Colony,TX,['H000214']
4356,U004357,CriderCrecy,Costa Mesa,CA,['H000214']
4357,U004358,Amanda C,Plano,TX,"['H000214', 'H000152']"
4358,U004359,Kristen C,Plano,TX,['H000214']
4359,U004360,Sharon T,Hot Springs,AR,['H000214']
4360,U004361,Allison L,Dallas,TX,['H000214']
4361,U004362,Dutch5262,Campbellsport,WI,['H000243']
4362,U004363,craftykf,Antigo,WI,['H000243']
4363,U004364,95SushB,Philadelphia,PA,['H001159']
4364,U004365,AW330,Sarasota,FL,['H001159']
4365,U004366,soniarT3566KR,Walnut Creek,CA,['H000995']
4366,U004367,lorenb312,Powell River,Canada,['H000261']
4367,U004368,Bev A,Vancouver,Canada,['H000261']
4368,U004369,Doug N,Pasco,UnitedStates,['H000261']
4369,U004370,Dick P,Bothell,WA,['H000261']
4370,U004371,Pcmontgo,Caldwell,ID,['H000261']
4371,U004372,318glennj,Calgary,Canada,['H000261']
4372,U004373,Bonny P,Kelowna,Canada,['H000261']
4373,U004374,Pina V,vancouver,Canada,['H000261']
4374,U004375,Rick C,Longview,WA,"['H000261', 'H000777', 'H001118']"
4375,U004376,Fran R,Macedonia,OH,['H000946']
4376,U004377,PWnyc2016,New York City,NY,['H000946']
4377,U004378,Anthony H,Fort Lauderdale,FL,['H000946']
4378,U004379,Kyle N,Midland,MI,['H000572']
4379,U004380,Lolli M,Jacksonville,FL,['H000572']
4380,U004381,mariad d,New York City,NY,['H000386']
4381,U004382,darliwi,Milwaukee,WI,['H000326']
4382,U004383,ksa149,Robinson,TX,['H000326']
4383,U004384,bahaaamba,South Amboy,NJ,['H000326']
4384,U004385,Regina B,Phoenix,AZ,['H000951']
4385,U004386,Likes2bbusy,Eugene,OR,['H000951']
4386,U004387,jack M,New York City,NewYork,['H000804']
4387,U004388,dlawrence7277,Winston Salem,NC,['H000804']
4388,U004389,Sam_Sailor01,Manteo,NC,['H000549']
4389,U004390,TravelManSouth,Nashville,TN,['H000549']
4390,U004391,coachee1313,Montvale,NewJersey,['H000567']
4391,U004392,Paul F,Mechanicsville,IA,['H000531']
4392,U004393,J R,Saint Louis,MO,['H000531']
4393,U004394,Consultant577,Madison,WI,['H000531']
4394,U004395,acmlawncare,Seattle,WA,['H000531']
4395,U004396,Discogirl84,Aubrey,TX,['H000531']
4396,U004397,Matthew Y,Wilmington,DE,['H000531']
4397,U004398,trippchinchilla,Dallas,TX,['H000531']
4398,U004399,800PI,San Diego,CA,['H000531']
4399,U004400,lisamarie91111,Norfolk,Virginia,['H000567']
4400,U004401,Dorinne G,Merton,WI,['H000463']
4401,U004402,Jeff S,Haslett,MI,"['H000463', 'H000786']"
4402,U004403,GhostHunter_10,Dry Ridge,KY,['H000463']
4403,U004404,R434WCsteves,Shenandoah,Iowa,['H000985']
4404,U004405,margaretsC395KC,Hobart,Indiana,['H000985']
4405,U004406,blnavarremary,Navarre,FL,['H000653']
4406,U004407,candida6752,Eureka,CA,['H000653']
4407,U004408,Shana A,Troy,OH,['H000653']
4408,U004409,Rachelle W,Brentwood,MO,['H000653']
4409,U004410,LavenderQ,San Francisco,CA,['H000653']
4410,U004411,edq88222,Fountain Valley,CA,['H000653']
4411,U004412,Carol0426,Palm Bay,FL,['H000062']
4412,U004413,DanaKleinman1968,Cedar Park,TX,['H000794']
4413,U004414,Scotte B,Denver,CO,['H000270']
4414,U004415,Catch K,Craig,AK,['H000840']
4415,U004416,wausau2013,Wausau,Wisconsin,['H000252']
4416,U004417,Mel558,Columbus,Ohio,['H000252']
4417,U004418,Yongmei L,Bloomington,Illinois,['H000252']
4418,U004419,Elise L,Boston,Massachusetts,['H000252']
4419,U004420,bruceb428,Beaverton,Oregon,['H000252']
4420,U004421,Mercedes M,Panama City,Panama,['H000252']
4421,U004422,Artieg419,Henderson,Nevada,['H000252']
4422,U004423,joy_lafferty,Edmonton,Canada,['H000252']
4423,U004424,stevevD796BQ,Sudbury,Massachusetts,['H000252']
4424,U004425,ALS200858736,Selah,Washington,['H000252']
4425,U004426,Glen W,Austin,Texas,['H000252']
4426,U004427,tonybD7704EB,Key Largo,Florida,['H000252']
4427,U004428,turkeykicker,Kansas City,Missouri,['H000252']
4428,U004429,lovescritters,Billings,Montana,['H000252']
4429,U004430,EvBeE,Denver,Colorado,['H000252']
4430,U004431,Courtney P,Seattle,Washington,['H000252']
4431,U004432,karl58,Woodburn,Oregon,['H000252']
4432,U004433,553sethj,Columbus,Ohio,['H001267']
4433,U004434,tattoo97045,Oregon City,Oregon,['H001267']
4434,U004435,MsMartaM,New York City,NewYork,['H001267']
4435,U004436,Kerry C,Portland,Oregon,['H001267']
4436,U004437,zardan52,Wenatchee,WA,['H000583']
4437,U004438,gwinnyb,Portland,OR,['H000583']
4438,U004439,twotwistedlimes,Bothell,WA,['H001231']
4439,U004440,Wyoming_00,Douglas,WY,['H001231']
4440,U004441,MarFarm,Cozad,NE,"['H000872', 'H000813']"
4441,U004442,Wayne L,Cheyenne,WY,['H000872']
4442,U004443,1960rhoffman,Hays,Kansas,['H000872']
4443,U004444,skeets_miller,Lander,WY,['H000872']
4444,U004445,baseball1008,Webster,NY,['H000571']
4445,U004446,23fabiw,Albuquerque,NM,['H001259']
4446,U004447,Justin F,Pocatello,ID,['H000800']
4447,U004448,Jessicamcc,Phoenix,AZ,['H000800']
4448,U004449,Lisa I,Boise,ID,['H000800']
4449,U004450,Kerry P,Benton,KY,['H000800']
4450,U004451,Cassyle,Albuquerque,NewMexico,['H000812']
4451,U004452,429harrym,Westport,CT,['H001052']
4452,U004453,susan S,Branford,CT,['H001052']
4453,U004454,tews20,Springfield,MO,['H001052']
4454,U004455,Vinnie1973,St. Petersburg,FL,['H001052']
4455,U004456,BonB,Show Low,AZ,['H001052']
4456,U004457,genie55,Coconut Creek,FL,['H000483']
4457,U004458,northernlights40,Norwalk,CT,['H000483']
4458,U004459,smirabile2016,Chicago,IL,['H000483']
4459,U004460,Mr_Topher125,Hoboken,NJ,['H000483']
4460,U004461,P4397XMwilliamm,North Myrtle Beach,SC,['H000769']
4461,U004462,890sylviaw,Berea,KY,['H000769']
4462,U004463,curtisl783,Dallas,Texas,['H001206']
4463,U004464,922tub,Chicago,Illinois,['H001206']
4464,U004465,Alvin10897,Chino Hills,California,['H001206']
4465,U004466,MRSmith50,Bryn Mawr,Pennsylvania,['H000884']
4466,U004467,ZAcouple_in_Atlanta,Atlanta,Georgia,['H000884']
4467,U004468,Rebecca Z,Laguna Niguel,California,['H000884']
4468,U004469,elizabethhC4355VB,Baltimore,UnitedStates,['H000884']
4469,U004470,GNYC1,New York City,NewYork,['H000884']
4470,U004471,JamesE339,Saint Louis,Missouri,['H000884']
4471,U004472,Alfred W,Rehoboth Beach,Delaware,['H000884']
4472,U004473,CandaceB203,San Diego,California,['H000884']
4473,U004474,joe p,Leesport,Pennsylvania,['H000884']
4474,U004475,emacconnell1,Lancaster,California,['H000884']
4475,U004476,Andres E,San Francisco,CA,['H001287']
4476,U004477,traveladdict032,Salt Lake City,Utah,['H000406']
4477,U004478,happytravellers033,White Rock,Canada,['H001253']
4478,U004479,Jleibo,Woodbridge,CT,['H000533']
4479,U004480,Chuck E,Omaha,NE,['H000567']
4480,U004481,TitanShane,Birmingham,AL,['H000713']
4481,U004482,Deb D,Thief River Falls,Minnesota,['H000744']
4482,U004483,lindacruse1,Armstrong,Missouri,['H000744']
4483,U004484,jimgott,Fairfax,VA,['H000587']
4484,U004485,WVBuck,Fairview,TX,['H000587']
4485,U004486,AJ A,Jesup,GA,['H000587']
4486,U004487,Gina M,Connellsville,PA,['H000587']
4487,U004488,c c,Rochester,NY,['H000587']
4488,U004489,VSSUBR,Potomac,MD,['H000587']
4489,U004490,2367andy,Bloomsburg,PA,['H000587']
4490,U004491,jz-60,Oxford,MS,['H000587']
